Date,Open,High,Low,Close,Adj Close,Volume
2010-07-19,82.720001,83.320000,81.949997,83.050003,68.430977,459300
2010-07-20,81.900002,84.580002,80.970001,84.370003,69.518631,543600
2010-07-21,84.639999,85.400002,84.349998,84.720001,69.807030,742900
2010-07-22,85.449997,87.029999,85.269997,86.510002,71.281937,748900
2010-07-23,86.389999,89.050003,85.160004,88.809998,73.177078,1078900
2010-07-26,88.849998,90.959999,88.830002,90.839996,74.849739,1075500
2010-07-27,91.440002,92.290001,89.089996,90.449997,74.528381,1269400
2010-07-28,90.379997,90.980003,87.470001,88.059998,72.559090,1122600
2010-07-29,91.440002,94.250000,91.050003,93.820000,77.305191,2699700
2010-07-30,92.209999,93.839996,90.949997,93.510002,77.049736,1448500
2010-08-02,93.989998,94.160004,92.870003,94.010002,77.461746,933000
2010-08-03,93.550003,94.190002,93.110001,94.040001,77.486473,838700
2010-08-04,94.300003,94.709999,93.800003,94.230003,77.643013,684800
2010-08-05,93.940002,94.500000,93.070000,94.000000,77.453491,953200
2010-08-06,93.040001,94.589996,92.349998,93.379997,76.942635,1575700
2010-08-09,94.019997,94.739998,92.989998,93.870003,77.346382,677800
2010-08-10,92.910004,94.639999,91.730003,94.300003,77.700676,708000
2010-08-11,92.559998,93.529999,90.610001,90.709999,74.742638,974000
2010-08-12,90.980003,90.980003,89.160004,89.959999,74.124649,734500
2010-08-13,89.489998,90.709999,89.489998,89.830002,74.017540,415300
2010-08-16,89.129997,90.839996,88.510002,90.080002,74.223511,578600
2010-08-17,90.650002,91.610001,89.970001,90.559998,74.619011,433400
2010-08-18,90.370003,91.279999,89.730003,90.470001,74.544868,369100
2010-08-19,89.839996,90.750000,89.339996,90.169998,74.297691,766300
2010-08-20,89.750000,90.180000,89.550003,90.019997,74.174080,588300
2010-08-23,90.269997,90.510002,89.779999,90.000000,74.157600,690400
2010-08-24,88.779999,90.480003,88.779999,88.980003,73.317131,1138000
2010-08-25,88.500000,90.610001,88.440002,90.239998,74.355347,855000
2010-08-26,90.489998,91.750000,88.809998,89.250000,73.539627,471000
2010-08-27,90.040001,91.589996,88.690002,91.370003,75.286438,559700
2010-08-30,90.699997,91.370003,90.400002,90.570000,74.627281,479500
2010-08-31,89.680000,91.800003,89.669998,91.209999,75.154602,580200
2010-09-01,92.000000,95.000000,91.639999,93.699997,77.206299,655800
2010-09-02,93.250000,96.260002,92.680000,95.949997,79.060234,622200
2010-09-03,96.139999,97.410004,95.209999,96.940002,79.875984,563300
2010-09-07,96.160004,96.860001,94.739998,94.900002,78.195068,232800
2010-09-08,94.989998,96.050003,94.550003,94.599998,77.947876,535100
2010-09-09,95.010002,96.080002,94.459999,95.250000,78.483459,368400
2010-09-10,95.610001,95.660004,94.279999,94.529999,77.890205,388400
2010-09-13,95.309998,97.029999,94.650002,96.139999,79.216789,548500
2010-09-14,96.230003,96.230003,95.360001,95.779999,78.920174,481700
2010-09-15,95.139999,96.739998,95.139999,95.730003,78.878990,364800
2010-09-16,95.830002,96.370003,94.790001,95.199997,78.442268,400200
2010-09-17,95.250000,97.680000,94.620003,96.720001,79.694702,1165300
2010-09-20,97.050003,98.500000,96.500000,98.209999,80.922424,550800
2010-09-21,98.129997,99.629997,97.500000,99.540001,82.018303,679600
2010-09-22,99.010002,99.519997,98.449997,99.040001,81.606323,402200
2010-09-23,98.129997,102.220001,98.129997,100.629997,82.916435,932200
2010-09-24,102.230003,103.400002,101.779999,102.239998,84.243034,793300
2010-09-27,102.470001,103.849998,102.290001,102.519997,84.473740,875900
2010-09-28,102.529999,103.400002,100.610001,103.160004,85.001083,617800
2010-09-29,102.279999,104.089996,102.279999,103.309998,85.124680,440500
2010-09-30,103.500000,104.430000,100.989998,102.349998,84.333687,515700
2010-10-01,102.599998,103.309998,101.250000,102.839996,84.737411,588900
2010-10-04,102.540001,103.239998,100.690002,101.099998,83.303696,565400
2010-10-05,101.959999,105.089996,101.940002,105.089996,86.591362,4947900
2010-10-06,79.459999,80.779999,69.419998,70.339996,57.958290,30574200
2010-10-07,71.750000,75.660004,70.599998,75.000000,61.797993,11092800
2010-10-08,75.000000,76.470001,73.050003,74.919998,61.732082,3856900
2010-10-11,75.000000,75.250000,72.610001,72.949997,60.108845,2429500
2010-10-12,72.830002,74.589996,72.059998,74.010002,60.982281,1474600
2010-10-13,74.750000,75.739998,74.059998,74.279999,61.204739,1504600
2010-10-14,74.089996,75.199997,73.300003,73.540001,60.594997,1312700
2010-10-15,74.070000,74.510002,73.139999,73.940002,60.924603,1885800
2010-10-18,74.129997,75.500000,73.629997,75.059998,61.847439,1513900
2010-10-19,74.459999,77.300003,73.650002,75.410004,62.135826,2437700
2010-10-20,75.470001,76.250000,74.510002,75.360001,62.094627,1082300
2010-10-21,75.529999,76.050003,74.050003,74.269997,61.196510,1212100
2010-10-22,74.459999,75.430000,74.300003,75.180000,61.946323,674000
2010-10-25,75.370003,76.000000,74.470001,74.800003,61.633224,1357500
2010-10-26,74.120003,77.290001,73.879997,76.589996,63.108112,2969100
2010-10-27,80.000000,83.209999,79.300003,83.000000,68.389793,4337400
2010-10-28,83.809998,83.989998,82.309998,82.860001,68.274437,1475600
2010-10-29,82.849998,84.599998,82.760002,84.239998,69.411499,1229200
2010-11-01,84.360001,84.639999,82.500000,82.889999,68.299149,909600
2010-11-02,83.470001,85.230003,83.150002,84.879997,69.938850,909400
2010-11-03,84.860001,85.470001,83.110001,84.419998,69.559830,754100
2010-11-04,85.309998,85.989998,83.949997,84.379997,69.526871,1621800
2010-11-05,84.190002,84.480003,82.580002,83.269997,68.612274,2310300
2010-11-08,82.680000,85.800003,82.680000,84.919998,69.971817,848300
2010-11-09,85.139999,86.000000,83.000000,83.410004,68.727623,1175800
2010-11-10,83.309998,84.459999,82.220001,83.930000,69.156082,1145100
2010-11-11,83.250000,86.879997,81.629997,85.790001,70.688652,1267100
2010-11-12,85.019997,85.290001,82.699997,83.779999,69.032509,1092600
2010-11-15,83.730003,84.419998,82.900002,83.190002,68.546356,734800
2010-11-16,82.529999,83.419998,80.930000,81.169998,66.881912,1093800
2010-11-17,81.620003,82.769997,80.760002,81.379997,67.054947,651100
2010-11-18,82.500000,83.599998,81.800003,81.820000,67.417511,1076200
2010-11-19,82.239998,82.919998,81.470001,82.410004,67.903656,765000
2010-11-22,82.139999,82.949997,81.849998,82.519997,67.994301,867400
2010-11-23,81.750000,82.449997,80.150002,80.860001,66.626480,1019000
2010-11-24,81.559998,82.330002,79.769997,80.320000,66.181541,1498000
2010-11-26,79.779999,80.639999,79.230003,79.959999,65.884911,422700
2010-11-29,79.779999,81.120003,78.660004,79.330002,65.365799,920600
2010-11-30,78.510002,78.919998,77.449997,77.599998,63.940319,1392200
2010-12-01,78.830002,80.190002,78.830002,79.599998,65.588287,1167000
2010-12-02,79.589996,81.730003,79.550003,81.519997,67.170303,1053300
2010-12-03,80.949997,82.800003,80.660004,82.589996,68.051941,823600
2010-12-06,82.290001,84.199997,82.279999,83.900002,69.131378,933900
2010-12-07,85.239998,85.650002,84.169998,84.309998,69.469185,1221400
2010-12-08,84.620003,85.070000,82.669998,83.739998,68.999519,1018200
2010-12-09,84.400002,84.769997,82.910004,83.389999,68.711136,797200
2010-12-10,83.750000,85.760002,83.550003,84.830002,69.897659,1117100
