Date,Open,High,Low,Close,Adj Close,Volume
2010-07-28,42.490002,43.520000,42.400002,43.119999,38.213974,562500
2010-07-29,43.080002,43.709999,42.910000,43.490002,38.541882,620900
2010-07-30,43.549999,44.410000,43.490002,44.130001,39.109070,1065600
2010-08-02,44.439999,44.740002,43.590000,44.220001,39.188812,600300
2010-08-03,44.230000,45.160000,44.230000,44.970001,39.853489,650800
2010-08-04,45.790001,45.900002,45.279999,45.650002,40.456127,522200
2010-08-05,45.560001,45.900002,45.160000,45.840000,40.624504,458100
2010-08-06,46.470001,46.980000,46.020000,46.759998,41.439823,611800
2010-08-09,46.740002,46.860001,45.840000,46.340000,41.067616,255100
2010-08-10,46.040001,46.799999,45.580002,46.509998,41.218281,410800
2010-08-11,46.459999,46.970001,45.560001,45.730000,40.527027,481200
2010-08-12,45.849998,47.200001,45.849998,46.400002,41.120789,672400
2010-08-13,46.130001,46.439999,45.770000,45.799999,40.589054,443300
2010-08-16,46.040001,46.919998,45.970001,46.770000,41.448689,474300
2010-08-17,46.750000,47.290001,46.389999,46.919998,41.581627,330600
2010-08-18,46.709999,48.110001,46.099998,47.880001,42.432404,645000
2010-08-19,48.049999,49.470001,47.869999,48.730000,43.185692,771200
2010-08-20,48.580002,48.919998,47.980000,48.889999,43.327488,427600
2010-08-23,48.919998,48.939999,47.930000,48.040001,42.574207,232100
2010-08-24,47.259998,48.410000,47.000000,47.529999,42.122219,350200
2010-08-25,47.709999,49.439999,47.709999,49.000000,43.424980,913500
2010-08-26,49.459999,49.740002,48.970001,49.060001,43.478142,411900
2010-08-27,49.310001,49.959999,48.650002,49.790001,44.125092,698900
2010-08-30,49.680000,49.980000,48.759998,48.779999,43.230003,355400
2010-08-31,49.110001,50.209999,48.650002,49.070000,43.487000,484000
2010-09-01,49.480000,49.580002,48.169998,48.869999,43.309753,335500
2010-09-02,49.439999,49.470001,48.500000,49.009998,43.433823,275300
2010-09-03,48.500000,49.040001,48.110001,49.009998,43.433823,262800
2010-09-07,49.070000,50.000000,49.060001,49.540001,43.903526,347200
2010-09-08,49.599998,50.080002,49.139999,49.220001,43.619946,435200
2010-09-09,49.270000,49.520000,47.970001,48.340000,42.840073,496300
2010-09-10,48.200001,48.709999,48.020000,48.270000,42.778030,269600
2010-09-13,48.270000,48.889999,48.000000,48.599998,43.070469,305700
2010-09-14,49.250000,51.180000,49.160000,50.459999,44.718861,741100
2010-09-15,50.330002,50.480000,49.580002,49.939999,44.258018,617900
2010-09-16,50.110001,51.439999,50.049999,50.889999,45.099941,612000
2010-09-17,51.369999,51.369999,50.049999,50.410000,44.674545,1370300
2010-09-20,50.320000,51.310001,50.320000,50.400002,44.665680,489800
2010-09-21,50.200001,50.689999,48.919998,50.430000,44.692280,629300
2010-09-22,51.130001,51.570000,50.529999,50.689999,44.922680,518400
2010-09-23,50.430000,50.849998,49.770000,49.860001,44.187130,463000
2010-09-24,50.480000,50.680000,49.540001,50.070000,44.373215,495900
2010-09-27,50.139999,50.250000,49.200001,49.330002,43.717434,269900
2010-09-28,49.040001,50.910000,48.220001,50.759998,44.984718,595100
2010-09-29,50.860001,51.060001,50.060001,50.099998,44.478683,306800
2010-09-30,50.630001,50.630001,48.840000,49.840000,44.247852,415500
2010-10-01,50.639999,50.990002,50.060001,50.380001,44.727264,339800
2010-10-04,50.299999,50.380001,49.110001,49.840000,44.247852,370700
2010-10-05,50.320000,51.259998,50.320000,50.570000,44.895954,655200
2010-10-06,50.500000,51.360001,50.230000,51.360001,45.597305,445600
2010-10-07,51.549999,51.700001,48.970001,49.500000,43.946014,787500
2010-10-08,49.259998,50.500000,49.259998,49.840000,44.247852,419900
2010-10-11,49.779999,50.240002,49.200001,49.939999,44.336636,345700
2010-10-12,49.590000,50.040001,48.810001,49.910000,44.310001,388400
2010-10-13,50.410000,51.259998,50.349998,50.500000,44.833797,475000
2010-10-14,50.380001,50.910000,49.970001,50.310001,44.665119,277700
2010-10-15,50.119999,50.119999,48.860001,49.759998,44.176842,707300
2010-10-18,48.849998,50.160000,48.770000,50.090000,44.469818,519400
2010-10-19,48.970001,49.200001,47.799999,48.220001,42.809620,631600
2010-10-20,48.509998,49.279999,48.259998,48.509998,43.067085,294500
2010-10-21,48.500000,48.919998,46.740002,47.430000,42.108265,596600
2010-10-22,47.259998,47.779999,47.000000,47.689999,42.339081,275500
2010-10-25,48.299999,48.939999,48.090000,48.310001,42.889519,303000
2010-10-26,47.810001,49.130001,47.650002,48.750000,43.280151,272400
2010-10-27,48.380001,48.380001,46.900002,48.230000,42.818508,428400
2010-10-28,48.630001,49.220001,48.430000,49.000000,43.502113,411900
