Date,Open,High,Low,Close,Adj Close,Volume
2010-07-28,85.949997,86.269997,84.830002,85.430000,74.997108,388100
2010-07-29,85.849998,86.129997,83.459999,84.410004,74.101685,419700
2010-07-30,83.489998,85.870003,82.839996,85.400002,74.970779,542900
2010-08-02,87.080002,88.720001,86.260002,87.379997,76.708961,796100
2010-08-03,85.019997,87.379997,82.050003,82.410004,72.345901,1562100
2010-08-04,82.120003,82.970001,79.940002,81.589996,71.626038,981000
2010-08-05,81.169998,82.440002,80.839996,82.190002,72.152779,675600
2010-08-06,81.440002,82.809998,81.209999,82.610001,72.521484,427300
2010-08-09,82.839996,83.260002,82.059998,82.860001,72.740959,277000
2010-08-10,81.720001,82.300003,80.839996,81.830002,71.836754,526200
2010-08-11,80.080002,80.570000,78.419998,79.029999,69.378685,776700
2010-08-12,78.410004,78.809998,77.349998,78.070000,68.535927,882600
2010-08-13,77.940002,78.820000,77.750000,77.779999,68.281326,464400
2010-08-16,77.209999,78.099998,76.099998,76.610001,67.254227,759600
2010-08-17,77.639999,79.139999,77.230003,78.639999,69.036308,774600
2010-08-18,78.440002,79.820000,78.059998,78.910004,69.273331,401700
2010-08-19,79.040001,79.040001,76.540001,76.949997,67.552689,469000
2010-08-20,76.510002,77.870003,76.010002,77.760002,68.263756,375800
2010-08-23,78.379997,78.730003,76.699997,76.800003,67.421021,464400
2010-08-24,75.599998,75.599998,72.370003,72.610001,63.742702,1587100
2010-08-25,72.180000,73.510002,71.500000,73.050003,64.128983,842800
2010-08-26,73.300003,74.239998,72.660004,73.120003,64.190430,355800
2010-08-27,73.720001,75.330002,72.629997,75.160004,65.981308,338300
2010-08-30,74.669998,74.669998,73.000000,73.120003,64.533882,309300
2010-08-31,72.900002,73.559998,72.459999,73.199997,64.604477,514500
2010-09-01,74.099998,75.870003,74.019997,75.650002,66.766800,596200
2010-09-02,75.739998,77.239998,75.500000,77.150002,68.090645,273500
2010-09-03,78.339996,79.699997,76.839996,77.279999,68.205376,413800
2010-09-07,77.889999,80.680000,77.889999,78.790001,69.538078,1229300
2010-09-08,78.879997,79.099998,76.849998,77.010002,67.967094,672800
2010-09-09,78.080002,78.220001,76.529999,77.180000,68.117119,389200
2010-09-10,77.180000,77.830002,76.980003,77.349998,68.267159,250700
2010-09-13,78.339996,79.250000,77.559998,78.550003,69.326263,310900
2010-09-14,79.220001,79.589996,77.559998,77.650002,68.531952,281000
2010-09-15,77.139999,77.769997,76.629997,76.870003,67.843544,330000
2010-09-16,76.800003,77.220001,75.610001,76.370003,67.402267,290900
2010-09-17,75.410004,75.860001,74.830002,75.300003,66.457916,585400
2010-09-20,75.709999,75.970001,74.779999,75.430000,66.572624,491800
