Date,Open,High,Low,Close,Adj Close,Volume
2010-03-18,37.750000,38.994999,37.750000,38.660000,32.211391,2321745
2010-03-19,38.750000,39.310001,38.610001,39.099998,32.578003,2195344
2010-03-22,39.049999,39.049999,38.525002,38.935001,32.440529,947684
2010-03-23,38.900002,39.384998,38.740002,39.275002,32.723808,723778
2010-03-24,39.369999,39.544998,38.799999,39.294998,32.740479,825222
2010-03-25,39.494999,40.195000,39.294998,40.025002,33.348709,1102840
2010-03-26,40.105000,40.105000,39.610001,40.055000,33.373703,764027
2010-03-29,40.250000,40.880001,39.959999,40.529999,33.769470,995639
2010-03-30,40.744999,40.790001,40.095001,40.264999,33.548676,813346
2010-03-31,39.980000,40.119999,39.250000,39.599998,32.994598,1402294
2010-04-01,39.845001,40.290001,39.705002,40.139999,33.444527,783050
2010-04-06,40.215000,40.570000,39.994999,40.400002,33.661160,579975
2010-04-07,40.490002,40.619999,40.070000,40.455002,33.706985,686683
2010-04-08,40.105000,40.325001,39.685001,40.174999,33.473686,1203480
2010-04-09,40.369999,41.279999,40.275002,41.119999,34.261063,893906
2010-04-12,41.099998,41.605000,40.790001,41.180000,34.311054,1064010
2010-04-13,41.180000,41.520000,41.044998,41.445000,34.531849,756166
2010-04-14,41.549999,42.139999,41.520000,41.799999,34.827629,1277916
2010-04-15,41.849998,41.880001,41.119999,41.820000,34.844296,972315
2010-04-16,41.560001,41.750000,41.025002,41.139999,34.277721,2059973
2010-04-19,40.990002,41.389999,40.674999,41.305000,34.415203,866735
2010-04-20,41.330002,42.070000,41.150002,42.000000,34.994274,875695
2010-04-21,41.935001,42.799999,41.669998,42.540001,35.444202,2137456
2010-04-22,42.665001,43.169998,41.799999,42.814999,35.673328,2918570
2010-04-23,44.250000,44.910000,43.660000,44.494999,37.073101,3365049
2010-04-26,44.775002,45.049999,44.500000,44.855000,37.373055,1120438
2010-04-27,44.775002,45.154999,43.875000,43.959999,36.627338,1216210
2010-04-28,43.744999,43.744999,42.445000,43.084999,35.898289,1619657
2010-04-29,43.080002,44.230000,43.080002,44.174999,36.806473,1027038
2010-04-30,43.709999,44.244999,43.330002,44.160000,36.793980,1463839
2010-05-03,43.869999,45.285000,43.810001,45.250000,37.702160,918312
2010-05-04,45.200001,45.770000,43.160000,43.230000,36.019104,1888872
2010-05-05,43.575001,43.869999,41.540001,41.959999,34.960945,2546764
2010-05-06,41.939999,42.814999,41.715000,42.154999,35.123421,1811242
2010-05-07,41.549999,41.865002,39.000000,40.220001,33.791752,2757641
2010-05-10,41.130001,41.880001,41.099998,41.580002,34.934383,2089699
2010-05-11,41.299999,42.849998,41.139999,42.794998,35.955189,1520798
2010-05-12,42.935001,44.404999,42.430000,44.189999,37.127232,1362218
2010-05-13,44.525002,44.759998,43.705002,43.915001,36.896179,849927
2010-05-14,43.669998,43.830002,41.584999,41.820000,35.136017,2086246
2010-05-17,41.650002,42.799999,41.549999,41.705002,35.039398,1550505
2010-05-18,42.095001,42.540001,41.875000,42.055000,35.333462,994121
2010-05-19,42.000000,42.450001,40.715000,40.834999,34.308445,1524636
2010-05-20,41.275002,41.320000,39.139999,39.250000,32.976776,1874117
2010-05-21,39.369999,40.224998,38.970001,40.009998,33.615311,2484923
2010-05-24,40.205002,40.665001,39.404999,39.889999,33.514488,924699
2010-05-25,39.294998,39.424999,38.419998,38.595001,32.426464,1857889
2010-05-26,38.790001,39.869999,38.785000,39.610001,33.279236,1779488
2010-05-27,39.919998,40.400002,39.605000,40.275002,33.837952,1177542
2010-05-28,40.634998,40.685001,40.130001,40.439999,33.976578,854720
2010-05-31,40.400002,40.930000,40.400002,40.919998,34.379871,379046
2010-06-01,40.919998,41.174999,39.660000,40.990002,34.438683,959820
2010-06-02,40.990002,41.400002,40.480000,41.049999,34.489086,1055442
2010-06-03,41.884998,42.084999,41.689999,41.915001,35.215843,747341
2010-06-04,42.049999,42.439999,40.884998,40.884998,34.350456,1277112
2010-06-07,41.150002,42.064999,40.945000,41.705002,35.039398,1583379
2010-06-08,42.195000,42.195000,41.349998,41.705002,35.039398,972775
2010-06-09,42.000000,42.720001,41.709999,42.595001,35.787155,959621
2010-06-10,42.849998,43.845001,42.599998,43.685001,36.702938,1314342
2010-06-11,43.715000,43.930000,42.794998,42.895000,36.039207,1100223
2010-06-14,43.410000,43.580002,42.849998,43.230000,36.320663,1113249
2010-06-15,42.805000,43.200001,42.799999,43.105000,36.215641,725003
2010-06-16,43.270000,43.480000,42.330002,42.654999,35.837555,839598
